Selected,Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
No,"💡 ENRE fijó las nuevas tarifas medias de las distribuidoras Edenor y Edesur, que serán la base para definir los nuevos subsidios

👉🏼 El incremento no afectará a los hogares que consuman menos de 300 kilovatios

https://t.co/ZqKcLOWGSU",2022-05-11 06:00:11,es,,1.0,0.0,,BAE Negocios,"Cuenta Oficial del Diario BAE Negocios.
Hacia un Capitalismo Nacional.",160415.0,218.0,730.0,42892.0,518.0,False,,,@BAENegocios
No,"El ENRE fijó nuevas tarifas medias de Edenor y Edesur, la medida no implica una modificación en la tarifa final de los usuarios https://t.co/3WUQaD1mtk",2022-05-11 05:13:21,es,,1.0,1.0,,El Tintero,Un tintero de noticias con opinión,3259.0,1857.0,264.0,151.0,0.0,False,,,@ElTintero14
No,"El ENRE fijó nuevas tarifas medias de Edenor y Edesur, la medida no implica una modificación en la tarifa final de los usuarios https://t.co/zEj8gzT5oi",2022-05-11 05:12:36,es,,2.0,2.0,,AgenciadelPlata10,Somos el mejor equipo periodístico de noticias.,16899.0,9792.0,5165.0,5105.0,2.0,False,,,@AgenciadelP
No,"A las 2:00, se registran 2.322 usuarios de EDESUR (0.09% del total) y 2.040 usuarios de EDENOR (0.06% del total) sin suministro eléctrico.",2022-05-11 05:02:05,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,@Ramdom01503288 @americatv_peru @noticiAmerica @EnelPeru Amigo no sé si no eran te entel no tiene que ver con la luz edenor o luz del Sur en Lima metropolitana...,2022-05-11 04:07:40,es,PE,0.0,0.0,@Ramdom01503288,𝕁𝕖𝕒𝕟𝕡𝕚𝕖𝕣𝕣𝕖𝕕𝕝𝕥 👋,"Antes de nada, quiero darte la bienvenida a mi perfil de 𝗧𝘄𝗶𝘁𝘁𝗲𝗿 y agradecerte de formar parte de manera tan especial aquí...",2923.0,2515.0,371.0,135.0,2.0,False,,,@jeanpierredlt
No,"A las 0:55, se registran 2.704 usuarios de EDESUR (0.11% del total) y 142 usuarios de EDENOR (0.00% del total) sin suministro eléctrico.",2022-05-11 04:02:05,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"@ivanaszerman Bart, te acuerdas del drama de Ivana con el departamento y la mudanza? Volvio en forma de factura de Edenor.",2022-05-11 03:44:00,es,,0.0,0.0,@ivanaszerman,Ramiro Octavio,,238.0,2790.0,68.0,5.0,0.0,False,,,@absurder23
No,@Cecilia35127692 Lógico socio de Manzano Compro Edenor y otros negociados en Mendoza apoyados por los k y peronchos,2022-05-11 03:34:15,es,,39.0,14.0,@Cecilia35127692,Normdq,Yo les pido disculpas a todos por mis equivocaciones pero tengan la seguridad que hay una pasión argentina que me mueve..R. Alfonsín Republicana Demócrata No K,169973.0,182334.0,17596.0,19163.0,18.0,False,,,@N_libertad
No,"@mariuvidal Repito lo mismo que te dijimos en el Seminario de UDESA la semana pasada....por qué, en lugar de rajar gente, no buscaste recaudar más??? Mediante el cobro a empresas que le deben al Estado (Correo, Edenor, etc) y el cobro a evasores???

Das pena.",2022-05-11 03:13:37,es,,20.0,3.0,@mariuvidal,El He-Man de Bigote Negro,"No discuto con Macristas o Liberales pobres.

Especialista en cosas.

Un día aparecí en el círculo de mi amigo Sergio!",2130.0,6881.0,602.0,170.0,1.0,False,,,@Kambalachito
No,"A las 23:55, se registran 2.404 usuarios de EDESUR (0.09% del total) y 1.236 usuarios de EDENOR (0.04% del total) sin suministro eléctrico.",2022-05-11 03:02:06,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,Edenor y la reconcha de tu madre,2022-05-11 02:44:43,es,,0.0,0.0,,eeeeoooo,ª,701.0,20686.0,205.0,37.0,0.0,False,,,@pabl1tor
No,@alejandrocsome El suministro de energía es de Edesur o Edenor?,2022-05-11 02:26:58,es,,1.0,0.0,@alejandrocsome,juli martinelli,"Madre y mujer feliz, jefa de produccion de television en reposo, autentica odiadora de la mentira, amante del buen vino....te puedo jugar un numerito si queres",2083.0,6808.0,198.0,214.0,0.0,False,,,@julietam1978
No,"A las 22:55, se registran 1.284 usuarios de EDESUR (0.05% del total) y 176 usuarios de EDENOR (0.01% del total) sin suministro eléctrico.",2022-05-11 02:02:04,es,,1.0,1.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"@Edenor ,sigo sin servicio..!!!
FCIO VARELA",2022-05-11 01:34:53,es,,0.0,0.0,@Edenor,Lu,,312.0,112.0,54.0,8.0,0.0,False,,,@Lu_ly86
No,"@SergioChouza @AnalogiasOk Edenor,  todos k...!!! https://t.co/ENqYmzJ755",2022-05-11 01:13:43,pt,,1.0,0.0,@SergioChouza,Georgito,Desbloqueado nuevamente (8)🙂🙂🙂🙂🙂,25306.0,51.0,35.0,22.0,0.0,False,,,@Georgit08591200
No,"A las 22:00, se registran 1.279 usuarios de EDESUR (0.05% del total) y 176 usuarios de EDENOR (0.01% del total) sin suministro eléctrico.",2022-05-11 01:02:05,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,En menos de 1hs @Edenor cortó la luz 3 veces. ¿Están jugando con el interruptor a ver a quién le queman un electrodoméstico o el router de internet? Déjense de joder loco,2022-05-11 00:44:11,es,,0.0,0.0,,Déborah González,Técnica en Periodismo - Com. Social (UNLaM).Redactora quemera. Escribo para @DiarioNCOok y para @elparlamentario. Hice producción en AM840 y Curvón Radio.,11050.0,32494.0,1161.0,435.0,0.0,False,,,@deborah_nohe22
No,@Edenor que están haciendo que tenemos alta tensión y se apagaron todos los aparatos que tienen protección ????? Por adiós no tienen Paz !!!,2022-05-11 00:20:20,es,,0.0,0.0,@Edenor,Ave Fenix 💙🐱,#SalvemosLasDosVidas,85847.0,45202.0,1168.0,1062.0,3.0,False,,,@sima3_ave
No,"@MarionetaUniv @sergiodwy Pero claaaa!
Yo ahorro en morfi y después rezo para q Edenor no me corte la luz y pierda todo 🤦🏻‍♀️
Le habla a quienes lo bancan 
A mí, no",2022-05-11 00:05:34,es,,2.0,0.0,@MarionetaUniv,Silvina K,"#TropaK 💚💜💚
alternativa x si el pajarraco y coso: @silvinaK_2daCta",187200.0,290403.0,9501.0,9181.0,4.0,False,,,@silvinacas1
No,"A las 20:55, se registran 2.731 usuarios de EDESUR (0.11% del total) y 752 usuarios de EDENOR (0.02% del total) sin suministro eléctrico.",2022-05-11 00:02:05,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"@Edenor @MLaMatanza Pasaron 7hs, y todavía no mandaron el reclamo. Pero si me contestan un tuit.

Y si labrados, y en vez de pedirme DM.
ACTÚAN TIENEN TODA LA INFORMACIÓN QUE NECESITAN.Saludos",2022-05-10 23:51:01,es,,0.0,0.0,@TatyNavarrete87,#NoAlPaseSanitario 🌎 #Libertad,"Luchando siempre por la LIBERTAD 💫

#NoAlPaseSanitario

✨El objetivo nos une✨",59028.0,95908.0,4963.0,3632.0,14.0,False,,,@TatyNavarrete87
No,"@Edenor @MLaMatanza Yo ya avise, la dirección es pública. Voy a esperar a ver cuantos días tardan en acercarse a cambiar el palo..

Contando desde que informe todo en el primer tuit. Basta de burocracia!",2022-05-10 23:49:44,es,,0.0,0.0,@Edenor,#NoAlPaseSanitario 🌎 #Libertad,"Luchando siempre por la LIBERTAD 💫

#NoAlPaseSanitario

✨El objetivo nos une✨",59028.0,95908.0,4963.0,3632.0,14.0,False,,,@TatyNavarrete87
No,"@Edenor @MLaMatanza No es necesario soy vecina, de la zona.
Ni siquiera es la cuadra de mi casa. 

Hoy estaban cambiando los palos de luz, me acerque a hablar con un operario. Y me dijo que les avise a ustedes.
Yo ya cumplí, si pasa algo va a ser responsabilidad de edenor!",2022-05-10 23:30:15,es,,0.0,0.0,@Edenor,#NoAlPaseSanitario 🌎 #Libertad,"Luchando siempre por la LIBERTAD 💫

#NoAlPaseSanitario

✨El objetivo nos une✨",59028.0,95908.0,4963.0,3632.0,14.0,False,,,@TatyNavarrete87
No,"A las 19:55, se registran 142 usuarios de EDESUR (0.01% del total) y 4.005 usuarios de EDENOR (0.13% del total) sin suministro eléctrico.",2022-05-10 23:02:05,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"@ElAleMoli Contra ence perdíamos pero mucho más ajustado, MIBR ganaban y Liquid diría lo mismo aunq no vi el partido entero como para afirmarlo, gracias edenor",2022-05-10 22:49:32,es,,2.0,0.0,@ElAleMoli,NicolEwE,Aprendiendo a diseñar | 18 yo | Ex General Manager @americandreamgg y @BananaSquadGG | niñofoba de profesión | She/Her,10557.0,6014.0,2934.0,344.0,0.0,False,,,@Nicol3w3
No,"A las 19:00, se registran 147 usuarios de EDESUR (0.01% del total) y 1.258 usuarios de EDENOR (0.04% del total) sin suministro eléctrico.",2022-05-10 22:02:05,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,@Edenor hola ! Hace fácil 2 años q hice un reclamo x los cables de una esquina!! Espero q maten a alguien ? Que se nos funda todo ? Cuando hay vientooo los cables hacen chispas! Estamos a 15 cuadras de EDENOR! Q NECESITO para q resuelvan esto! Por favor! Y no debo nada!,2022-05-10 21:17:42,es,,0.0,0.0,@Edenor,margarita,,183.0,34.0,39.0,15.0,0.0,False,,,@62Margyna
No,"A las 17:55, se registran 199 usuarios de EDESUR (0.01% del total) y 1.887 usuarios de EDENOR (0.06% del total) sin suministro eléctrico.",2022-05-10 21:02:04,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"@babyelloco La ponen Vila y Manzano de la nuestra.
Humoman les regslo Edenor Nuestra 🤬",2022-05-10 21:00:23,es,,0.0,0.0,@babyelloco,Chany Córdoba Roca,,121295.0,55706.0,42.0,467.0,7.0,False,,,@CordobaRoca
No,🟠 El ENRE fijó las nuevas tarifas medias de las distribuidoras Edenor y Edesur https://t.co/e5xhNbkyU6 #Noticias,2022-05-10 20:40:08,es,AR,0.0,0.0,,EL OBSERVADOR DE TUCUMÁN,"Estamos donde vos querés estar.
Diario digital. El periodismo independiente de Tucumán",49754.0,1007.0,212.0,2348.0,13.0,False,-65.17519081,-26.82681702,@elobservador_24
No,🟠  El ENRE fijó las nuevas tarifas medias de las distribuidoras Edenor y Edesur https://t.co/5pWNcytRDx #Actualidad,2022-05-10 20:40:04,es,,0.0,0.0,,El Observador 24,Noticias de Argentina. Periodismo Independiente,21948.0,45.0,13.0,39.0,0.0,False,,,@24_observador
No,"@Edenor otra vez ayer y otra vez hoy. Les importa tres carajos, una empresa con gente de mierda. https://t.co/rq67Bg0xpg",2022-05-10 20:12:47,es,,0.0,0.0,@Edenor,M Clutter,,7474.0,8688.0,276.0,85.0,2.0,False,,,@mpclutter
No,@joserarteaga Si lo sabrá él y sus amigos los de Edenor,2022-05-10 20:02:10,es,,0.0,0.0,@joserarteaga,Susan,,1132.0,194.0,349.0,12.0,0.0,False,,,@Susan01392758
No,"A las 16:55, se registran 226 usuarios de EDESUR (0.01% del total) y 1.229 usuarios de EDENOR (0.04% del total) sin suministro eléctrico.",2022-05-10 20:02:05,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,@Edenor @Herodotoakd @BA147 Led hable por privado para saber cuándo vuelve la luz!!,2022-05-10 19:52:39,es,,0.0,0.0,@Edenor,Rocío Gauna,,10.0,40.0,7.0,3.0,0.0,False,,,@RocoGauna10
No,Le dejé el depósito completo al del departamento anterior y me está reclamando 400 peso de una factura de edenor realmente menos fino no se consigue,2022-05-10 19:30:40,es,,745.0,5.0,,Ivana Szerman,Disfrutar es para otros,89497.0,34402.0,377.0,29487.0,52.0,False,,,@ivanaszerman
No,"A las 15:55, se registran 1.582 usuarios de EDESUR (0.06% del total) y 1.321 usuarios de EDENOR (0.04% del total) sin suministro eléctrico.",2022-05-10 19:02:04,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"Previo a las audiencias públicas, el Gobierno fija nuevas tarifas medias que fijó el ENRE para Edenor y Edesur?",2022-05-10 18:45:05,es,,0.0,0.0,,El Markovian,Bot de Noticias Argentinas Markoviadas. Powered by python,27415.0,3.0,0.0,28.0,0.0,False,,,@ElMarkovian
No,@Winston_Dunhill Lo blindan a Massa y él devuelve los favore$. Recuerden la deuda de Edenor y quién la compró después. Todo queda en el mismo grupo. https://t.co/pNbAphhkDc,2022-05-10 18:37:19,es,,1.0,1.0,@HaditasdeBosque,SíYoPuedo🌱,Licenciada. Vegetariana. Amo a los animales. Mantengo un pensamiento crítico. ❤️🇦🇷  Harta del peronismo y todas sus metástasis.,41867.0,138056.0,1576.0,1444.0,0.0,False,,,@HaditasdeBosque
No,EDENOR y EDESUR: Nuevo Cuadro Tarifario GUDI y Peaje https://t.co/L79PqrbeOZ,2022-05-10 18:28:59,es,,0.0,0.0,,ITAndes - Aseromiento en Contratos de Energía,Consultoría en Energía,7208.0,868.0,422.0,200.0,2.0,False,,,@DaniLipanovich
No,Cuando van a resolver esto? @Edenor para que sepan @BA147 https://t.co/xkL3Am8PTq,2022-05-10 18:27:33,es,,0.0,0.0,,Martin Arguello,"Hincha de Racing,heladero,metalurgico,sanitarista, Tecnico mecanico y Tecnico electricista.",1296.0,116.0,940.0,128.0,1.0,False,,,@Herodotoakd
No,EMPRESA DISTRIBUIDORA Y COMERCIALIZADORA NORTE S.A. (EDENOR) Announces Expiration and Final Tender Results of its Ex https://t.co/YswXyQTj5D,2022-05-10 18:20:08,ca,,0.0,0.0,,Crwe World,,1397289.0,15.0,2051.0,1017.0,41.0,False,,,@CrweWorld
No,"A las 14:55, se registran 373 usuarios de EDESUR (0.01% del total) y 1.343 usuarios de EDENOR (0.04% del total) sin suministro eléctrico.",2022-05-10 18:02:04,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"@lukasnet No soy un experto en el tema, pero mepa que un panel solar no le estaría rindiendo para compensar ese alto consumo que detectó Edenor",2022-05-10 17:52:01,es,,1.0,0.0,@lukasnet,Marcelo Hernández,Trabajo investigando y enseñando sobre trabajo y formación,8625.0,3310.0,1026.0,877.0,9.0,False,,,@mhernandezdel64
No,"El ENRE fijó nuevas tarifas medias de Edenor y Edesur
📌https://t.co/njLP2vcPU1

#Economía https://t.co/Rvg437tkg5",2022-05-10 17:48:01,es,,0.0,0.0,,La Letra Chica,"La realidad bajo la lupa

▶️Facebook https://t.co/EdLR99NlHg

📸Instagram https://t.co/0Ft4unORdn",10803.0,251.0,1238.0,3080.0,2.0,False,,,@LaLetraChicaOk
No,"@mhernandezdel64 Yo por el contrario escuché en el bondi un pibe que decía que le había llegado una nota de edenor, en el que le decían que había un consumo excesivo de electricidad para el tipo de vivienda y que entonces estaba pensado poner un panel solar en la azotea.",2022-05-10 17:44:54,es,,0.0,0.0,@mhernandezdel64,el Trinche,"Psiquiatra, Dr. Ciencias Sociales y Bioemprendedor. Me dedico a descubrir y predecir emociones, pensamientos y comportamientos y a aguantarme las consecuencias.",22548.0,2805.0,1595.0,1040.0,28.0,False,,,@lukasnet
No,"A las 13:55, se registran 371 usuarios de EDESUR (0.01% del total) y 1.365 usuarios de EDENOR (0.04% del total) sin suministro eléctrico.",2022-05-10 17:02:06,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"@eldestapeweb Casualmente  desde hace un tiempo que en Vicente Lopez vienen cortando las luz muy seguido, son cortes que duran poco tiempo y con alteracion en la tensión lo que va a dañar mas de un electrodomestico EDENOR DESASTRE",2022-05-10 16:44:00,es,,0.0,0.0,@eldestapeweb,Clau,,254.0,317.0,53.0,6.0,0.0,False,,,@CloClota
No,Ente regulador de electricidad argentino fija nuevas tarifas de Edenor y Edesur para medir subsidio https://t.co/ptZacBdBL8,2022-05-10 16:27:41,es,,0.0,0.0,,ValorFuturo,Información económica y financiera de Latinoamérica en tiempo real. Solicite su  demo gratis en: http://t.co/qhjIAxMYoY,78979.0,20.0,757.0,8149.0,204.0,False,,,@ValorFuturo
No,"@Edenor #LaTablada calle Moreno, esquina Av. Chiclana. Es un poste de luz. Por favor si lo pueden cambiar.
@MLaMatanza rogamos por un patrullero de guardia urbana, esta zona es un desastre. Más de 20 años los vecinos luchan contra este basural, van a hacer algo? https://t.co/4JkvT8Ztvu",2022-05-10 16:25:35,es,,0.0,0.0,@Edenor,#NoAlPaseSanitario 🌎 #Libertad,"Luchando siempre por la LIBERTAD 💫

#NoAlPaseSanitario

✨El objetivo nos une✨",59028.0,95908.0,4963.0,3632.0,14.0,False,,,@TatyNavarrete87
No,#GrupoLaProvincia El ENRE fija nuevas tarifas medias de Edenor y Edesur Enterate ahora 👇 https://t.co/feTw6vId8M,2022-05-10 16:24:54,es,,0.0,0.0,,Grupo La Provincia,Multimedios: Portal de Noticias GLP | 18 Años | Declarados de interés legislativo.,494456.0,2719.0,963.0,31973.0,186.0,False,,,@LaProvinciaBsAs
No,"A las 12:55, se registran 373 usuarios de EDESUR (0.01% del total) y 1.708 usuarios de EDENOR (0.05% del total) sin suministro eléctrico.",2022-05-10 16:02:04,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"Se estableció para el trimestre mayo-julio una tarifa media para Edenor de $ 7,070 por kilovatio/hora y para Edesur de $ 7,093 kw/h, lo que representa un incremento del 29,67% y del 32,28% de los niveles vigentes desde el 1 de febrero último, respectivamente.",2022-05-10 15:53:11,es,,1.0,0.0,@schvartz_nora1,Nora Schvartz,"Soy muchas cosas, sobre todo una mujer que ha vivido y no viene acá a pelear sino a difundir noticias que oculta la prensa canalla ✌ amo a mi Patria, 🇦🇷",202294.0,252868.0,6363.0,9230.0,13.0,False,,,@schvartz_nora1
No,"Previo a las audiencias públicas, el Gobierno fija nuevas tarifas medias de Edenor y Edesur https://t.co/SUcUV9I3mJ a través de @Ambitocom",2022-05-10 15:52:56,es,,1.0,0.0,,Nora Schvartz,"Soy muchas cosas, sobre todo una mujer que ha vivido y no viene acá a pelear sino a difundir noticias que oculta la prensa canalla ✌ amo a mi Patria, 🇦🇷",202294.0,252868.0,6363.0,9230.0,13.0,False,,,@schvartz_nora1
No,"@Alfredo5019 Edesur y edenor son una vergüenza, se la llevaron en pala con Macri, no invirtieron un mango, siguen los cortes de luz, y les van a dar aumento ???",2022-05-10 15:35:53,es,,2.0,1.0,@Alfredo5019,Leo Manjak,Lugano,72486.0,218251.0,10006.0,10218.0,5.0,False,,,@LeoManjak
No,"El ENRE fijó las nuevas tarifas medias de las distribuidoras Edenor y Edesur
https://t.co/AR5ZRn02p6",2022-05-10 15:35:09,es,,0.0,0.0,,Minuto Argentina,La realidad desde otra perspectiva 🇦🇷📲 | Seguinos en https://t.co/tJs2PehTw6,41079.0,57.0,242.0,665.0,1.0,False,,,@argentinaminuto
No,@edenor donde se puede saer cuando tendremos luz?,2022-05-10 15:20:51,es,,0.0,0.0,@Edenor,Pitufina,,20101.0,70994.0,647.0,121.0,7.0,False,,,@pitufina_a
No,@Edenor @BA147 @copidisgcba Todavía no resolvieron nada,2022-05-10 15:17:31,es,,0.0,0.0,@Edenor,Martin Arguello,"Hincha de Racing,heladero,metalurgico,sanitarista, Tecnico mecanico y Tecnico electricista.",1296.0,116.0,940.0,128.0,1.0,False,,,@Herodotoakd
No,#volvieronmejores #SinLuz #ituzaingo @Edenor @lanacionmas @telefenoticias @telenoche @A24COM @cronica @ituzaingo @canal26noticias @canal9oficial @LaCiudadDiario @spvaldevenito @gfpozzuto @msteiningerOK @gfpozzuto #ituzaingó https://t.co/oeDPqC9y41,2022-05-10 15:04:57,und,,0.0,0.0,,@paz,En Algún Lugar Del 🌍,5299.0,2751.0,947.0,80.0,0.0,False,,,@Juana1979bsas
No,"A las 11:55, se registran 435 usuarios de EDESUR (0.02% del total) y 3.645 usuarios de EDENOR (0.11% del total) sin suministro eléctrico.",2022-05-10 15:02:05,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"@Edenor la concha de tu madre, corta la luz q cada rato, sin previo aviso. Me van a quemar todo.",2022-05-10 15:01:25,es,,0.0,0.0,@Edenor,Gizeh de Oya🌹,"I'm a bitch, I'm a lover
I'm a child, I'm a mother
I'm a sinner, I'm a saint
I do not feel ashamed
I'm your hell, I'm your dream
I'm nothing in between",40513.0,64996.0,492.0,444.0,2.0,False,,,@gizeh82
No,"Se estableció para el trimestre mayo-julio una tarifa media para Edenor de $ 7,070 por kilovatio/hora y para Edesur de $ 7,093 kw/h, lo que representa un incremento del 29,67% y del 32,28% de los niveles vigentes desde el 1 de febrero último,

https://t.co/UYNLLZLCqX https://t.co/wqOZ2p40ZG",2022-05-10 14:56:17,es,,0.0,0.0,,zonafrancatelevision,Movil de transmision HD salta capital - servicio de Pantallas de Led - aplicación de nuestro canal en tu  celular zona franca tv en vivo las 24 hs Play store,13618.0,245.0,267.0,162.0,3.0,False,,,@zonafranca2012
No,"Previo a las audiencias públicas, el Gobierno fija nuevas tarifas medias de Edenor y Edesur https://t.co/YAeypAN0Ob",2022-05-10 14:51:19,es,,0.0,0.0,,Cecilia Vega,"Contadora, madre, esposa, hincha de River e interesada en todos los temas económicos",5731.0,212.0,1010.0,615.0,6.0,False,,,@cecivega
No,"#Sociedad: Nuevas tarifas para #Edenor y #Edesur

#Resumido #nadiedicenada https://t.co/JadWpi6iP1",2022-05-10 14:36:00,es,,0.0,0.0,,Resumido.info,"⚡️Para vos que querés informarte, hacelo rápido pero bien. Todas las noticias resumidas acá‼️",4525.0,49.0,0.0,920.0,2.0,False,,,@Resumidoinfo
No,@Edenor #SinLuz en #ituzaingo @miituzaingo,2022-05-10 14:27:58,und,,0.0,0.0,@Edenor,@paz,En Algún Lugar Del 🌍,5299.0,2751.0,947.0,80.0,0.0,False,,,@Juana1979bsas
No,@Edenor Ya se envió,2022-05-10 14:22:56,es,,0.0,0.0,@Edenor,Santiago Nahuel,,19.0,115.0,53.0,1.0,0.0,False,,,@SantiagoNahuelB
No,@Edenor ya es joda edenor quiere que le vuelva a pagar la misma factura x 2° ves en 8 días con intimación incluida,2022-05-10 14:17:48,es,,0.0,0.0,@Edenor,El Angel,"Seguir cuando crees que no puedes más,es lo que te hace diferentes a los demás.....aprende a valorar a las personas que te quieren,no a las que tu quieres",13574.0,25901.0,554.0,211.0,1.0,False,,,@migebarrios
No,@Edenor cuando vuelve la luz q ituzqingo?,2022-05-10 14:17:04,es,,0.0,0.0,@Edenor,Santiago Nahuel,,19.0,115.0,53.0,1.0,0.0,False,,,@SantiagoNahuelB
No,@Edenor cuando vuelve la luz en ituzaingo,2022-05-10 14:15:58,es,,0.0,0.0,@Edenor,Santiago Nahuel,,19.0,115.0,53.0,1.0,0.0,False,,,@SantiagoNahuelB
No,Cuando regresa la luz en #ituzaingo @Edenor ? @todonoticias @canal9oficial @canal26noticias @ituzaingo @primerplanotv @elnotidelagente @telefenoticias @telenoche @lanacionmas,2022-05-10 14:07:37,es,,0.0,0.0,,@paz,En Algún Lugar Del 🌍,5299.0,2751.0,947.0,80.0,0.0,False,,,@Juana1979bsas
No,@mejunje_ No hay animo para sacarse el desanimo así que lo dejamos ahí sobre la mesa como una cuenta de Edenor no sé,2022-05-10 14:03:40,es,,1.0,0.0,@mejunje_,Lautaro,Retuiteador. Periodista y futbolista amateur. Guionista de sueños. Investigador de caprichos. El Nick Riviera de la Psicología. Notitas en https://t.co/EGwDnNbB,100627.0,239198.0,1476.0,639.0,14.0,False,,,@Lautarofc
No,"A las 10:55, se registran 143 usuarios de EDESUR (0.01% del total) y 1.946 usuarios de EDENOR (0.06% del total) sin suministro eléctrico.",2022-05-10 14:02:04,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,El ENRE fijó nuevas tarifas medias de Edenor y Edesur https://t.co/ppLrzW8ngL,2022-05-10 14:00:41,es,,0.0,0.0,,ChacoTodoelDia,Tu lugar. Tu noticia.,75953.0,2.0,279.0,117.0,2.0,False,,,@ChacoTodoelDia_
No,"Autorizaron una suba de hasta 73% para las tarifas eléctricas que deben afrontar las industrias #Edenor #merval $merval En: https://t.co/R2K1QnnPpj (sección: ""Local"") https://t.co/Hlay2q06zp",2022-05-10 13:51:56,es,,1.0,0.0,,Merval News,La meta de Merval News es brindarle a sus suscriptores los Newsletters de noticias más completos del mercado. Servicio exclusivo para inversores!,38350.0,1322.0,89.0,6905.0,142.0,False,,,@Merval_News
No,Edenor y Edesur: Autorizan 73% de aumento a industrias https://t.co/M9WFn5spgE vía @U24noticias,2022-05-10 13:32:45,es,,0.0,1.0,,oscar estevez,Abogado,89818.0,9684.0,558.0,464.0,4.0,False,,,@oscare1946
No,El ENRE fija nuevas tarifas medias de Edenor y Edesur https://t.co/vg4cyRKpbF,2022-05-10 13:20:48,es,,0.0,0.0,,Diario El Faro,El diario de Tigre,29765.0,337.0,6.0,95.0,0.0,False,,,@DiarioElFaro
No,"Edenor vengan por favor a Artilleros 2434 Caba dejaron un cable suelto y esta un edificio sin luz....
Son una verguenza",2022-05-10 13:16:34,es,,0.0,0.0,@mila_nico,Nico Mila,,98.0,12.0,90.0,1.0,0.0,False,,,@mila_nico
No,"Previo a las audiencias públicas, el ENRE fija nuevas tarifas medias de Edenor y Edesur https://t.co/SqlnzLq1CO",2022-05-10 13:14:21,es,,0.0,0.0,,Mundo Político,"Mundo Político Diario, el sitio de las noticias políticas.  Nacionales, Internacionales, Economía, Opinión, Gremiales e informes especiales.",170852.0,137.0,54.0,615.0,5.0,False,,,@mundopoliticoar
